Count,Time, Local Time, Distance 1, Distance 2
6.970000000000000000e+02,1.727332911858621826e+12,1.727332911931001663e+09,4.391000000000000227e+02,4.943000000000000114e+02
6.980000000000000000e+02,1.727332911957980469e+12,1.727332912026543856e+09,4.390000000000000000e+02,4.938000000000000114e+02
6.990000000000000000e+02,1.727332912091181885e+12,1.727332912134918451e+09,4.391999999999999886e+02,4.935000000000000000e+02
7.000000000000000000e+02,1.727332912191113281e+12,1.727332912246553421e+09,4.388999999999999773e+02,4.946000000000000227e+02
7.010000000000000000e+02,1.727332912291196045e+12,1.727332912349728107e+09,4.393000000000000114e+02,4.938999999999999773e+02
7.020000000000000000e+02,1.727332912391220215e+12,1.727332912445638180e+09,4.401999999999999886e+02,4.961000000000000227e+02
7.030000000000000000e+02,1.727332912491092773e+12,1.727332912551336765e+09,4.403999999999999773e+02,4.968000000000000114e+02
7.040000000000000000e+02,1.727332912591091797e+12,1.727332912656859636e+09,4.405000000000000000e+02,4.951000000000000227e+02
7.050000000000000000e+02,1.727332912691022461e+12,1.727332912759112120e+09,4.400000000000000000e+02,4.950000000000000000e+02
7.060000000000000000e+02,1.727332912791176025e+12,1.727332912862928867e+09,4.396000000000000227e+02,4.945000000000000000e+02
7.070000000000000000e+02,1.727332912924324463e+12,1.727332912970060825e+09,4.391000000000000227e+02,4.938000000000000114e+02
7.080000000000000000e+02,1.727332913024260742e+12,1.727332913066795111e+09,4.401000000000000227e+02,4.943999999999999773e+02
7.090000000000000000e+02,1.727332913124266357e+12,1.727332913174058437e+09,4.408000000000000114e+02,4.958000000000000114e+02
7.100000000000000000e+02,1.727332913224498779e+12,1.727332913274160624e+09,4.415000000000000000e+02,4.963000000000000114e+02
7.110000000000000000e+02,1.727332913324211670e+12,1.727332913381918907e+09,4.413999999999999773e+02,4.958999999999999773e+02
7.120000000000000000e+02,1.727332913424129150e+12,1.727332913484520674e+09,4.413000000000000114e+02,4.963999999999999773e+02
7.130000000000000000e+02,1.727332913524283203e+12,1.727332913593984604e+09,4.415000000000000000e+02,4.958000000000000114e+02
7.140000000000000000e+02,1.727332913624159912e+12,1.727332913692023516e+09,4.408999999999999773e+02,4.961999999999999886e+02
7.150000000000000000e+02,1.727332913724280518e+12,1.727332913795922279e+09,4.411999999999999886e+02,4.958000000000000114e+02
7.160000000000000000e+02,1.727332913857602295e+12,1.727332913898920774e+09,4.410000000000000000e+02,4.956999999999999886e+02
7.170000000000000000e+02,1.727332913957301514e+12,1.727332914001828909e+09,4.410000000000000000e+02,4.968000000000000114e+02
7.180000000000000000e+02,1.727332914057461182e+12,1.727332914120509863e+09,4.406000000000000227e+02,4.951000000000000227e+02
7.190000000000000000e+02,1.727332914157266602e+12,1.727332914214319706e+09,4.403000000000000114e+02,4.958000000000000114e+02
7.200000000000000000e+02,1.727332914257485840e+12,1.727332914319931746e+09,4.400000000000000000e+02,4.951999999999999886e+02
7.210000000000000000e+02,1.727332914357217285e+12,1.727332914417310715e+09,4.401999999999999886e+02,4.950000000000000000e+02
7.220000000000000000e+02,1.727332914457125488e+12,1.727332914524006605e+09,4.398000000000000114e+02,4.946999999999999886e+02
7.230000000000000000e+02,1.727332914557119629e+12,1.727332914624739885e+09,4.393000000000000114e+02,4.943999999999999773e+02
7.240000000000000000e+02,1.727332914690529297e+12,1.727332914732825518e+09,4.391999999999999886e+02,4.938999999999999773e+02
7.250000000000000000e+02,1.727332914790517578e+12,1.727332914834600210e+09,4.400000000000000000e+02,4.943999999999999773e+02
7.260000000000000000e+02,1.727332914890424316e+12,1.727332914947287321e+09,4.403999999999999773e+02,4.953000000000000114e+02
7.270000000000000000e+02,1.727332914990454102e+12,1.727332915047194719e+09,4.406000000000000227e+02,4.958000000000000114e+02
7.280000000000000000e+02,1.727332915090355225e+12,1.727332915155667305e+09,4.403999999999999773e+02,4.953000000000000114e+02
7.290000000000000000e+02,1.727332915190736328e+12,1.727332915261031866e+09,4.400000000000000000e+02,4.951999999999999886e+02
7.300000000000000000e+02,1.727332915290614014e+12,1.727332915364139318e+09,4.395000000000000000e+02,4.953000000000000114e+02
7.310000000000000000e+02,1.727332915423673584e+12,1.727332915476772785e+09,4.393999999999999773e+02,4.941000000000000227e+02
7.320000000000000000e+02,1.727332915523908447e+12,1.727332915567609072e+09,4.398999999999999773e+02,4.950000000000000000e+02
7.330000000000000000e+02,1.727332915623700195e+12,1.727332915668933392e+09,4.408999999999999773e+02,4.960000000000000000e+02
7.340000000000000000e+02,1.727332915723560059e+12,1.727332915780635834e+09,4.415000000000000000e+02,4.961000000000000227e+02
7.350000000000000000e+02,1.727332915824394043e+12,1.727332915896576881e+09,4.413999999999999773e+02,4.965000000000000000e+02
7.360000000000000000e+02,1.727332915923416748e+12,1.727332915981881618e+09,4.413000000000000114e+02,4.961999999999999886e+02
7.370000000000000000e+02,1.727332916023632080e+12,1.727332916084883690e+09,4.406999999999999886e+02,4.958999999999999773e+02
7.380000000000000000e+02,1.727332916123447510e+12,1.727332916197544098e+09,4.406999999999999886e+02,4.953999999999999773e+02
7.390000000000000000e+02,1.727332916257374756e+12,1.727332916297103167e+09,4.403999999999999773e+02,4.953999999999999773e+02
7.400000000000000000e+02,1.727332916357187744e+12,1.727332916400032759e+09,4.410000000000000000e+02,4.968999999999999773e+02
7.410000000000000000e+02,1.727332916457091309e+12,1.727332916502971888e+09,4.413999999999999773e+02,4.955000000000000000e+02
7.420000000000000000e+02,1.727332916557627930e+12,1.727332916613821030e+09,4.415000000000000000e+02,4.963999999999999773e+02
7.430000000000000000e+02,1.727332916656723389e+12,1.727332916714030027e+09,4.406000000000000227e+02,4.953000000000000114e+02
7.440000000000000000e+02,1.727332916757182129e+12,1.727332916819941282e+09,4.401000000000000227e+02,4.953999999999999773e+02
7.450000000000000000e+02,1.727332916856510010e+12,1.727332916930256128e+09,4.396000000000000227e+02,4.953000000000000114e+02
7.460000000000000000e+02,1.727332916989905273e+12,1.727332917024972200e+09,4.396000000000000227e+02,4.950000000000000000e+02
7.470000000000000000e+02,1.727332917089839355e+12,1.727332917137863159e+09,4.395000000000000000e+02,4.945000000000000000e+02
7.480000000000000000e+02,1.727332917189825195e+12,1.727332917245267153e+09,4.400000000000000000e+02,4.955000000000000000e+02
7.490000000000000000e+02,1.727332917289889648e+12,1.727332917342834234e+09,4.405000000000000000e+02,4.956999999999999886e+02
7.500000000000000000e+02,1.727332917390133545e+12,1.727332917441569090e+09,4.405000000000000000e+02,4.946999999999999886e+02
7.510000000000000000e+02,1.727332917489750488e+12,1.727332917548439980e+09,4.403999999999999773e+02,4.943000000000000114e+02
7.520000000000000000e+02,1.727332917589923584e+12,1.727332917659525633e+09,4.401999999999999886e+02,4.938999999999999773e+02
7.530000000000000000e+02,1.727332917689688721e+12,1.727332917755810261e+09,4.398999999999999773e+02,4.946999999999999886e+02
7.540000000000000000e+02,1.727332917789601562e+12,1.727332917863791704e+09,4.391000000000000227e+02,4.943000000000000114e+02
7.550000000000000000e+02,1.727332917922996338e+12,1.727332917967000484e+09,4.391999999999999886e+02,4.940000000000000000e+02
7.560000000000000000e+02,1.727332918023252441e+12,1.727332918062990665e+09,4.403999999999999773e+02,4.946999999999999886e+02
7.570000000000000000e+02,1.727332918122924316e+12,1.727332918176043034e+09,4.403999999999999773e+02,4.951000000000000227e+02
7.580000000000000000e+02,1.727332918222855225e+12,1.727332918279928207e+09,4.405000000000000000e+02,4.958000000000000114e+02
7.590000000000000000e+02,1.727332918322883545e+12,1.727332918391534567e+09,4.403000000000000114e+02,4.941999999999999886e+02
7.600000000000000000e+02,1.727332918423042480e+12,1.727332918483855247e+09,4.398999999999999773e+02,4.948999999999999773e+02
7.610000000000000000e+02,1.727332918522820068e+12,1.727332918596639156e+09,4.395000000000000000e+02,4.941000000000000227e+02
7.620000000000000000e+02,1.727332918622862061e+12,1.727332918694198132e+09,4.398000000000000114e+02,4.938999999999999773e+02
7.630000000000000000e+02,1.727332918756080811e+12,1.727332918809134960e+09,4.410000000000000000e+02,4.956999999999999886e+02
7.640000000000000000e+02,1.727332918856100098e+12,1.727332918905906439e+09,4.411000000000000227e+02,4.956999999999999886e+02
7.650000000000000000e+02,1.727332918956755615e+12,1.727332919035333872e+09,4.415000000000000000e+02,4.956999999999999886e+02
7.660000000000000000e+02,1.727332919056365479e+12,1.727332919118072271e+09,4.411999999999999886e+02,4.955000000000000000e+02
7.670000000000000000e+02,1.727332919156347900e+12,1.727332919235517979e+09,4.413000000000000114e+02,4.961999999999999886e+02
7.680000000000000000e+02,1.727332919255914307e+12,1.727332919353199959e+09,4.410000000000000000e+02,4.958000000000000114e+02
7.690000000000000000e+02,1.727332919389589111e+12,1.727332919437999010e+09,4.406999999999999886e+02,4.953999999999999773e+02
7.700000000000000000e+02,1.727332919489217285e+12,1.727332919545723915e+09,4.416000000000000227e+02,4.966999999999999886e+02
7.710000000000000000e+02,1.727332919589162354e+12,1.727332919647562027e+09,4.415000000000000000e+02,4.966999999999999886e+02
7.720000000000000000e+02,1.727332919689614014e+12,1.727332919746767521e+09,4.418999999999999773e+02,4.963000000000000114e+02
7.730000000000000000e+02,1.727332919789198486e+12,1.727332919851004124e+09,4.410000000000000000e+02,4.953999999999999773e+02
7.740000000000000000e+02,1.727332919889168457e+12,1.727332919966341972e+09,4.401999999999999886e+02,4.958999999999999773e+02
7.750000000000000000e+02,1.727332919988984375e+12,1.727332920072260141e+09,4.395000000000000000e+02,4.943999999999999773e+02
7.760000000000000000e+02,1.727332920122378662e+12,1.727332920163532257e+09,4.388999999999999773e+02,4.946000000000000227e+02
7.770000000000000000e+02,1.727332920222663086e+12,1.727332920267956018e+09,4.388999999999999773e+02,4.946000000000000227e+02
7.780000000000000000e+02,1.727332920322324463e+12,1.727332920373500824e+09,4.383999999999999773e+02,4.933999999999999773e+02
7.790000000000000000e+02,1.727332920422636475e+12,1.727332920482641935e+09,4.393000000000000114e+02,4.938000000000000114e+02
7.800000000000000000e+02,1.727332920522276367e+12,1.727332920592971087e+09,4.393000000000000114e+02,4.943000000000000114e+02
7.810000000000000000e+02,1.727332920622167480e+12,1.727332920696425200e+09,4.398000000000000114e+02,4.946000000000000227e+02
7.820000000000000000e+02,1.727332920722130371e+12,1.727332920796446562e+09,4.398999999999999773e+02,4.948000000000000114e+02
7.830000000000000000e+02,1.727332920822840820e+12,1.727332920900608778e+09,4.410000000000000000e+02,4.961000000000000227e+02
7.840000000000000000e+02,1.727332920955569092e+12,1.727332921000575066e+09,4.411999999999999886e+02,4.960000000000000000e+02
7.850000000000000000e+02,1.727332921055811523e+12,1.727332921112866163e+09,4.408999999999999773e+02,4.953999999999999773e+02
7.860000000000000000e+02,1.727332921155373291e+12,1.727332921210393190e+09,4.401999999999999886e+02,4.955000000000000000e+02
7.870000000000000000e+02,1.727332921256637207e+12,1.727332921311626673e+09,4.396000000000000227e+02,4.941999999999999886e+02
7.880000000000000000e+02,1.727332921355450684e+12,1.727332921430624485e+09,4.391999999999999886e+02,4.931999999999999886e+02
7.890000000000000000e+02,1.727332921455662598e+12,1.727332921519494295e+09,4.390000000000000000e+02,4.941999999999999886e+02
7.900000000000000000e+02,1.727332921555341309e+12,1.727332921630203247e+09,4.396000000000000227e+02,4.953999999999999773e+02
7.910000000000000000e+02,1.727332921688570312e+12,1.727332921741166830e+09,4.406000000000000227e+02,4.958999999999999773e+02
7.920000000000000000e+02,1.727332921755233643e+12,1.727332921848341703e+09,4.413000000000000114e+02,4.963999999999999773e+02
7.930000000000000000e+02,1.727332921888545654e+12,1.727332921952864408e+09,4.431000000000000227e+02,4.976999999999999886e+02
7.940000000000000000e+02,1.727332921989362061e+12,1.727332922063205481e+09,4.423999999999999773e+02,4.970000000000000000e+02
7.950000000000000000e+02,1.727332922088484131e+12,1.727332922153015137e+09,4.430000000000000000e+02,4.978000000000000114e+02
7.960000000000000000e+02,1.727332922188536377e+12,1.727332922265807629e+09,4.418999999999999773e+02,4.971000000000000227e+02
7.970000000000000000e+02,1.727332922288595215e+12,1.727332922364366055e+09,4.420000000000000000e+02,4.961999999999999886e+02
7.980000000000000000e+02,1.727332922388353516e+12,1.727332922466638088e+09,4.416999999999999886e+02,4.966000000000000227e+02
7.990000000000000000e+02,1.727332922488671143e+12,1.727332922575668335e+09,4.413999999999999773e+02,4.958999999999999773e+02
8.000000000000000000e+02,1.727332922622117676e+12,1.727332922680322409e+09,4.410000000000000000e+02,4.961000000000000227e+02
8.010000000000000000e+02,1.727332922724367920e+12,1.727332922779746771e+09,4.401999999999999886e+02,4.951999999999999886e+02
8.020000000000000000e+02,1.727332922822012695e+12,1.727332922888478994e+09,4.396000000000000227e+02,4.943000000000000114e+02
8.030000000000000000e+02,1.727332922921596680e+12,1.727332922990221977e+09,4.393000000000000114e+02,4.941000000000000227e+02
8.040000000000000000e+02,1.727332923021600342e+12,1.727332923098368883e+09,4.395000000000000000e+02,4.946000000000000227e+02
8.050000000000000000e+02,1.727332923121726318e+12,1.727332923205380917e+09,4.393999999999999773e+02,4.941999999999999886e+02
8.060000000000000000e+02,1.727332923221484375e+12,1.727332923312648773e+09,4.401999999999999886e+02,4.943999999999999773e+02
8.070000000000000000e+02,1.727332923355156982e+12,1.727332923421316147e+09,4.408000000000000114e+02,4.956000000000000227e+02
8.080000000000000000e+02,1.727332923454798340e+12,1.727332923527753115e+09,4.410000000000000000e+02,4.961000000000000227e+02
8.090000000000000000e+02,1.727332923554826416e+12,1.727332923628484249e+09,4.405000000000000000e+02,4.958999999999999773e+02
8.100000000000000000e+02,1.727332923655849121e+12,1.727332923726207495e+09,4.393000000000000114e+02,4.951999999999999886e+02
8.110000000000000000e+02,1.727332923754810303e+12,1.727332923823709249e+09,4.391000000000000227e+02,4.938999999999999773e+02
8.120000000000000000e+02,1.727332923855057129e+12,1.727332923933085442e+09,4.390000000000000000e+02,4.941999999999999886e+02
8.130000000000000000e+02,1.727332923988455078e+12,1.727332924035201550e+09,4.391999999999999886e+02,4.943999999999999773e+02
8.140000000000000000e+02,1.727332924054977295e+12,1.727332924135912657e+09,4.393999999999999773e+02,4.945000000000000000e+02
8.150000000000000000e+02,1.727332924188122803e+12,1.727332924235649109e+09,4.401999999999999886e+02,4.948000000000000114e+02
8.160000000000000000e+02,1.727332924288218506e+12,1.727332924347855806e+09,4.411000000000000227e+02,4.961999999999999886e+02
8.170000000000000000e+02,1.727332924387806885e+12,1.727332924446807861e+09,4.411000000000000227e+02,4.965000000000000000e+02
8.180000000000000000e+02,1.727332924487793701e+12,1.727332924556122303e+09,4.415000000000000000e+02,4.966999999999999886e+02
8.190000000000000000e+02,1.727332924587894287e+12,1.727332924659073830e+09,4.411000000000000227e+02,4.963999999999999773e+02
8.200000000000000000e+02,1.727332924688019531e+12,1.727332924768273115e+09,4.408999999999999773e+02,4.956999999999999886e+02
8.210000000000000000e+02,1.727332924787750000e+12,1.727332924867346287e+09,4.398000000000000114e+02,4.948999999999999773e+02
8.220000000000000000e+02,1.727332924887813965e+12,1.727332924978129387e+09,4.403000000000000114e+02,4.953999999999999773e+02
8.230000000000000000e+02,1.727332924987645996e+12,1.727332925071990728e+09,4.403000000000000114e+02,4.963999999999999773e+02
8.240000000000000000e+02,1.727332925121082031e+12,1.727332925175747156e+09,4.421000000000000227e+02,4.968000000000000114e+02
8.250000000000000000e+02,1.727332925221068115e+12,1.727332925278627396e+09,4.425000000000000000e+02,4.971000000000000227e+02
8.260000000000000000e+02,1.727332925330946777e+12,1.727332925383521557e+09,4.430000000000000000e+02,4.980000000000000000e+02
8.270000000000000000e+02,1.727332925420949951e+12,1.727332925485510826e+09,4.426000000000000227e+02,4.981000000000000227e+02
8.280000000000000000e+02,1.727332925524967529e+12,1.727332925597212315e+09,4.425000000000000000e+02,4.968000000000000114e+02
8.290000000000000000e+02,1.727332925620877197e+12,1.727332925694012642e+09,4.418000000000000114e+02,4.961000000000000227e+02
8.300000000000000000e+02,1.727332925721175293e+12,1.727332925804028749e+09,4.398999999999999773e+02,4.946000000000000227e+02
8.310000000000000000e+02,1.727332925820760254e+12,1.727332925909165859e+09,4.386000000000000227e+02,4.936999999999999886e+02
8.320000000000000000e+02,1.727332925954559326e+12,1.727332926006136656e+09,4.376999999999999886e+02,4.926999999999999886e+02
8.330000000000000000e+02,1.727332926054226318e+12,1.727332926117148876e+09,4.376000000000000227e+02,4.926999999999999886e+02
8.340000000000000000e+02,1.727332926154043213e+12,1.727332926213368654e+09,4.376999999999999886e+02,4.926000000000000227e+02
8.350000000000000000e+02,1.727332926254597168e+12,1.727332926327307463e+09,4.381000000000000227e+02,4.935000000000000000e+02
8.360000000000000000e+02,1.727332926354064941e+12,1.727332926422841311e+09,4.386999999999999886e+02,4.930000000000000000e+02
8.370000000000000000e+02,1.727332926453929688e+12,1.727332926529624224e+09,4.393000000000000114e+02,4.945000000000000000e+02
8.380000000000000000e+02,1.727332926554281494e+12,1.727332926629592657e+09,4.395000000000000000e+02,4.946999999999999886e+02
8.390000000000000000e+02,1.727332926653962891e+12,1.727332926735870838e+09,4.401000000000000227e+02,4.953999999999999773e+02
8.400000000000000000e+02,1.727332926787586914e+12,1.727332926839513063e+09,4.401000000000000227e+02,4.956999999999999886e+02
8.410000000000000000e+02,1.727332926887545166e+12,1.727332926948358774e+09,4.401000000000000227e+02,4.948999999999999773e+02
8.420000000000000000e+02,1.727332926987215576e+12,1.727332927051738024e+09,4.403999999999999773e+02,4.951000000000000227e+02
8.430000000000000000e+02,1.727332927087161133e+12,1.727332927158421993e+09,4.400000000000000000e+02,4.953000000000000114e+02
8.440000000000000000e+02,1.727332927187520508e+12,1.727332927251022577e+09,4.400000000000000000e+02,4.950000000000000000e+02
8.450000000000000000e+02,1.727332927287125244e+12,1.727332927359581232e+09,4.403000000000000114e+02,4.951000000000000227e+02
8.460000000000000000e+02,1.727332927387222412e+12,1.727332927460334063e+09,4.411999999999999886e+02,4.966000000000000227e+02
8.470000000000000000e+02,1.727332927487087646e+12,1.727332927563084841e+09,4.413000000000000114e+02,4.963000000000000114e+02
8.480000000000000000e+02,1.727332927587414062e+12,1.727332927673776388e+09,4.408999999999999773e+02,4.953000000000000114e+02
8.490000000000000000e+02,1.727332927720748047e+12,1.727332927771151066e+09,4.408000000000000114e+02,4.956000000000000227e+02
8.500000000000000000e+02,1.727332927820242188e+12,1.727332927874410391e+09,4.403000000000000114e+02,4.956000000000000227e+02
8.510000000000000000e+02,1.727332927920871094e+12,1.727332927994222641e+09,4.401999999999999886e+02,4.956000000000000227e+02
8.520000000000000000e+02,1.727332928020441650e+12,1.727332928081022739e+09,4.406000000000000227e+02,4.953000000000000114e+02
8.530000000000000000e+02,1.727332928120921387e+12,1.727332928190265417e+09,4.411999999999999886e+02,4.963000000000000114e+02
8.540000000000000000e+02,1.727332928220419678e+12,1.727332928292753935e+09,4.416999999999999886e+02,4.966999999999999886e+02
8.550000000000000000e+02,1.727332928320317139e+12,1.727332928395640373e+09,4.423999999999999773e+02,4.976999999999999886e+02
8.560000000000000000e+02,1.727332928420244385e+12,1.727332928499411106e+09,4.428000000000000114e+02,4.981000000000000227e+02
8.570000000000000000e+02,1.727332928520795898e+12,1.727332928602766514e+09,4.428999999999999773e+02,4.973999999999999773e+02
8.580000000000000000e+02,1.727332928653457275e+12,1.727332928708159685e+09,4.418999999999999773e+02,4.963999999999999773e+02
8.590000000000000000e+02,1.727332928753806885e+12,1.727332928805414915e+09,4.411999999999999886e+02,4.951999999999999886e+02
8.600000000000000000e+02,1.727332928853741943e+12,1.727332928911258221e+09,4.395000000000000000e+02,4.948000000000000114e+02
8.610000000000000000e+02,1.727332928954583496e+12,1.727332929015971184e+09,4.385000000000000000e+02,4.936999999999999886e+02
8.620000000000000000e+02,1.727332929054347656e+12,1.727332929119983673e+09,4.385000000000000000e+02,4.928000000000000114e+02
8.630000000000000000e+02,1.727332929153260742e+12,1.727332929224257708e+09,4.381999999999999886e+02,4.936000000000000227e+02
8.640000000000000000e+02,1.727332929253811523e+12,1.727332929326383591e+09,4.391000000000000227e+02,4.941999999999999886e+02
8.650000000000000000e+02,1.727332929353278076e+12,1.727332929426121235e+09,4.388999999999999773e+02,4.935000000000000000e+02
8.660000000000000000e+02,1.727332929453240234e+12,1.727332929534684658e+09,4.400000000000000000e+02,4.945000000000000000e+02
8.670000000000000000e+02,1.727332929586469238e+12,1.727332929636505127e+09,4.413000000000000114e+02,4.958999999999999773e+02
8.680000000000000000e+02,1.727332929686893311e+12,1.727332929743283749e+09,4.413000000000000114e+02,4.960000000000000000e+02
8.690000000000000000e+02,1.727332929786768799e+12,1.727332929849381208e+09,4.405000000000000000e+02,4.958999999999999773e+02
8.700000000000000000e+02,1.727332929886716797e+12,1.727332929950113535e+09,4.403999999999999773e+02,4.953000000000000114e+02
8.710000000000000000e+02,1.727332929986391602e+12,1.727332930052387238e+09,4.400000000000000000e+02,4.946000000000000227e+02
8.720000000000000000e+02,1.727332930086703613e+12,1.727332930171978951e+09,4.393999999999999773e+02,4.946000000000000227e+02
8.730000000000000000e+02,1.727332930186518311e+12,1.727332930262735128e+09,4.391999999999999886e+02,4.943000000000000114e+02
8.740000000000000000e+02,1.727332930286286377e+12,1.727332930364723682e+09,4.391000000000000227e+02,4.943999999999999773e+02
8.750000000000000000e+02,1.727332930420065186e+12,1.727332930467097759e+09,4.393000000000000114e+02,4.946000000000000227e+02
8.760000000000000000e+02,1.727332930519874512e+12,1.727332930575496674e+09,4.401000000000000227e+02,4.951000000000000227e+02
8.770000000000000000e+02,1.727332930619520508e+12,1.727332930675345898e+09,4.406000000000000227e+02,4.958999999999999773e+02
8.780000000000000000e+02,1.727332930720027100e+12,1.727332930782333136e+09,4.398999999999999773e+02,4.956000000000000227e+02
8.790000000000000000e+02,1.727332930819516113e+12,1.727332930883661270e+09,4.403000000000000114e+02,4.953000000000000114e+02
8.800000000000000000e+02,1.727332930920416504e+12,1.727332930993788242e+09,4.395000000000000000e+02,4.953999999999999773e+02
8.810000000000000000e+02,1.727332931019456055e+12,1.727332931096476078e+09,4.398999999999999773e+02,4.943999999999999773e+02
8.820000000000000000e+02,1.727332931152959717e+12,1.727332931202337742e+09,4.408000000000000114e+02,4.956000000000000227e+02
8.830000000000000000e+02,1.727332931252679688e+12,1.727332931299588442e+09,4.411000000000000227e+02,4.961999999999999886e+02
8.840000000000000000e+02,1.727332931353299316e+12,1.727332931411688089e+09,4.411999999999999886e+02,4.963999999999999773e+02
8.850000000000000000e+02,1.727332931452897705e+12,1.727332931512374878e+09,4.416999999999999886e+02,4.966999999999999886e+02
8.860000000000000000e+02,1.727332931553227051e+12,1.727332931619455814e+09,4.415000000000000000e+02,4.968000000000000114e+02
8.870000000000000000e+02,1.727332931652495117e+12,1.727332931719275236e+09,4.408999999999999773e+02,4.961000000000000227e+02
8.880000000000000000e+02,1.727332931752524414e+12,1.727332931823195457e+09,4.408000000000000114e+02,4.961000000000000227e+02
8.890000000000000000e+02,1.727332931852649658e+12,1.727332931931458235e+09,4.401999999999999886e+02,4.951000000000000227e+02
8.900000000000000000e+02,1.727332931985800049e+12,1.727332932036253214e+09,4.408999999999999773e+02,4.953000000000000114e+02
8.910000000000000000e+02,1.727332932086831299e+12,1.727332932143963814e+09,4.413000000000000114e+02,4.960000000000000000e+02
8.920000000000000000e+02,1.727332932186367920e+12,1.727332932243306637e+09,4.406999999999999886e+02,4.958000000000000114e+02
8.930000000000000000e+02,1.727332932286028320e+12,1.727332932342461586e+09,4.403999999999999773e+02,4.956000000000000227e+02
8.940000000000000000e+02,1.727332932386344482e+12,1.727332932453176975e+09,4.396000000000000227e+02,4.940000000000000000e+02
8.950000000000000000e+02,1.727332932485619629e+12,1.727332932555668831e+09,4.393000000000000114e+02,4.948000000000000114e+02
8.960000000000000000e+02,1.727332932585698975e+12,1.727332932661524057e+09,4.391000000000000227e+02,4.936000000000000227e+02
8.970000000000000000e+02,1.727332932686189941e+12,1.727332932764381886e+09,4.390000000000000000e+02,4.938000000000000114e+02
8.980000000000000000e+02,1.727332932819198486e+12,1.727332932865113020e+09,4.398999999999999773e+02,4.958999999999999773e+02
8.990000000000000000e+02,1.727332932918907959e+12,1.727332932972330332e+09,4.400000000000000000e+02,4.953999999999999773e+02
9.000000000000000000e+02,1.727332933018900391e+12,1.727332933071864367e+09,4.401000000000000227e+02,4.951000000000000227e+02
9.010000000000000000e+02,1.727332933119128418e+12,1.727332933178632736e+09,4.398999999999999773e+02,4.953000000000000114e+02
9.020000000000000000e+02,1.727332933218868408e+12,1.727332933290258646e+09,4.400000000000000000e+02,4.955000000000000000e+02
9.030000000000000000e+02,1.727332933318862305e+12,1.727332933387899876e+09,4.403000000000000114e+02,4.956999999999999886e+02
9.040000000000000000e+02,1.727332933418726562e+12,1.727332933491870642e+09,4.398000000000000114e+02,4.951999999999999886e+02
9.050000000000000000e+02,1.727332933519083984e+12,1.727332933595043659e+09,4.398000000000000114e+02,4.946999999999999886e+02
9.060000000000000000e+02,1.727332933652606201e+12,1.727332933700651169e+09,4.401999999999999886e+02,4.960000000000000000e+02
9.070000000000000000e+02,1.727332933752409668e+12,1.727332933807370186e+09,4.411999999999999886e+02,4.956000000000000227e+02
9.080000000000000000e+02,1.727332933852594482e+12,1.727332933913736820e+09,4.408000000000000114e+02,4.956999999999999886e+02
9.090000000000000000e+02,1.727332933952216797e+12,1.727332934014595747e+09,4.408000000000000114e+02,4.956000000000000227e+02
9.100000000000000000e+02,1.727332934052348633e+12,1.727332934114800930e+09,4.401000000000000227e+02,4.953000000000000114e+02
9.110000000000000000e+02,1.727332934152128906e+12,1.727332934229981422e+09,4.400000000000000000e+02,4.951999999999999886e+02
9.120000000000000000e+02,1.727332934252257568e+12,1.727332934329282999e+09,4.400000000000000000e+02,4.956999999999999886e+02
9.130000000000000000e+02,1.727332934352166748e+12,1.727332934434910297e+09,4.401000000000000227e+02,4.950000000000000000e+02
9.140000000000000000e+02,1.727332934485342041e+12,1.727332934530618191e+09,4.398999999999999773e+02,4.955000000000000000e+02
9.150000000000000000e+02,1.727332934585742188e+12,1.727332934643143654e+09,4.398999999999999773e+02,4.946999999999999886e+02
9.160000000000000000e+02,1.727332934685145264e+12,1.727332934740881443e+09,4.411999999999999886e+02,4.956999999999999886e+02
9.170000000000000000e+02,1.727332934785686768e+12,1.727332934859652042e+09,4.416000000000000227e+02,4.968999999999999773e+02
9.180000000000000000e+02,1.727332934885128418e+12,1.727332934950568676e+09,4.420000000000000000e+02,4.973000000000000114e+02
9.190000000000000000e+02,1.727332934985021973e+12,1.727332935057626963e+09,4.413000000000000114e+02,4.963999999999999773e+02
9.200000000000000000e+02,1.727332935085485352e+12,1.727332935156552553e+09,4.413000000000000114e+02,4.956999999999999886e+02
9.210000000000000000e+02,1.727332935184980225e+12,1.727332935272262096e+09,4.408999999999999773e+02,4.961999999999999886e+02
9.220000000000000000e+02,1.727332935285041260e+12,1.727332935361189604e+09,4.410000000000000000e+02,4.961999999999999886e+02
9.230000000000000000e+02,1.727332935418263672e+12,1.727332935471084356e+09,4.410000000000000000e+02,4.956000000000000227e+02
9.240000000000000000e+02,1.727332935518192383e+12,1.727332935583150148e+09,4.411000000000000227e+02,4.961000000000000227e+02
9.250000000000000000e+02,1.727332935618806885e+12,1.727332935684963942e+09,4.406000000000000227e+02,4.956999999999999886e+02
9.260000000000000000e+02,1.727332935719022705e+12,1.727332935782529831e+09,4.408000000000000114e+02,4.956999999999999886e+02
9.270000000000000000e+02,1.727332935818411377e+12,1.727332935891125679e+09,4.410000000000000000e+02,4.953999999999999773e+02
9.280000000000000000e+02,1.727332935918340088e+12,1.727332935989790678e+09,4.401000000000000227e+02,4.953000000000000114e+02
